ticker,exchange,sector,industry,state_val,city,lat,lon,rpt_year,revenue_scaled,income_tax_scaled,net_income_scaled,market_cap,median_hh_income
FLT,NYSE,Information Technology,Data Processing & Outsourced Services,GA,Atlanta,33.7485,-84.3915,2016,1832000000,191000000,452000000,13444400000,53527
FLT,NYSE,Information Technology,Data Processing & Outsourced Services,GA,Atlanta,33.7485,-84.3915,2017,2250000000,153000000,740000000,18088420000,57016
FLT,NYSE,Information Technology,Data Processing & Outsourced Services,GA,Atlanta,33.7485,-84.3915,2018,2433000000,284000000,811000000,17086240000,55821
FLT,NYSE,Information Technology,Data Processing & Outsourced Services,GA,Atlanta,33.7485,-84.3915,2019,2649000000,183000000,895000000,25894800000,58700
FMC,NYSE,Materials,Fertilizers & Agricultural Chemicals,PA,Philadelphia,39.951656,-75.18281,2015,3277000000,47000000,-187000000,4543913200,60389
FMC,NYSE,Materials,Fertilizers & Agricultural Chemicals,PA,Philadelphia,39.951656,-75.18281,2016,2539000000,50000000,128000000,6616957500,60979
FMC,NYSE,Materials,Fertilizers & Agricultural Chemicals,PA,Philadelphia,39.951656,-75.18281,2017,2879000000,264000000,-86000000,10992234400,63173
FMC,NYSE,Materials,Fertilizers & Agricultural Chemicals,PA,Philadelphia,39.951656,-75.18281,2018,4285000000,71000000,526000000,8716675200,64524
FMC,NYSE,Materials,Fertilizers & Agricultural Chemicals,PA,Philadelphia,39.951656,-75.18281,2019,4610000000,112000000,539000000,13176240000,61744
FOX,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2016,8894000000,736000000,1072000000,0,61437
FOX,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2017,9921000000,832000000,1372000000,0,62447
FOX,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2018,10153000000,-58000000,2187000000,0,67274
FOX,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2019,11389000000,581000000,1595000000,22604400000,68486
FOX,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2020,12303000000,402000000,999000000,17248000000,0
FOXA,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2016,8894000000,736000000,1072000000,0,61437
FOXA,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2017,9921000000,832000000,1372000000,0,62447
FOXA,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2018,10153000000,-58000000,2187000000,0,67274
FOXA,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2019,11389000000,581000000,1595000000,23020470000,68486
FOXA,NASDAQ,Communication Services,Movies & Entertainment,NY,New York,40.758404,-73.98153,2020,12303000000,402000000,999000000,17438960000,0
FRT,NYSE,Real Estate,Retail REITs,MD,Rockville,39.061623,-77.128494,2015,744112000,0,181092000,10078124100,73594
FRT,NYSE,Real Estate,Retail REITs,MD,Rockville,39.061623,-77.128494,2016,808291000,0,218075000,10096773390,73760
FRT,NYSE,Real Estate,Retail REITs,MD,Rockville,39.061623,-77.128494,2017,863353000,0,211340000,9593264730,81084
FRT,NYSE,Real Estate,Retail REITs,MD,Rockville,39.061623,-77.128494,2018,921544000,0,229062000,8652568080,86223
FRT,NYSE,Real Estate,Retail REITs,MD,Rockville,39.061623,-77.128494,2019,939127000,0,352859000,9624627180,84805
FTNT,NASDAQ,Information Technology,Systems Software,CA,Sunnyvale,37.3711,-122.0375,2015,1009000000,9000000,8000000,5485920000,63636
FTNT,NASDAQ,Information Technology,Systems Software,CA,Sunnyvale,37.3711,-122.0375,2016,1275000000,11000000,32000000,5301120000,66637
FTNT,NASDAQ,Information Technology,Systems Software,CA,Sunnyvale,37.3711,-122.0375,2017,1495000000,93000000,31000000,7776820000,69759
FTNT,NASDAQ,Information Technology,Systems Software,CA,Sunnyvale,37.3711,-122.0375,2018,1801000000,-81000000,332000000,12254820000,70489
FTNT,NASDAQ,Information Technology,Systems Software,CA,Sunnyvale,37.3711,-122.0375,2019,2156000000,53000000,327000000,18683000000,75235
FTV,NYSE,Industrials,Industrial Machinery,WA,Everett,47.936523,-122.263214,2015,6179000000,406000000,864000000,0,67243
FTV,NYSE,Industrials,Industrial Machinery,WA,Everett,47.936523,-122.263214,2016,6224000000,325000000,872000000,15560729200,70310
FTV,NYSE,Industrials,Industrial Machinery,WA,Everett,47.936523,-122.263214,2017,5756000000,189000000,884000000,21355299800,75418
FTV,NYSE,Industrials,Industrial Machinery,WA,Everett,47.936523,-122.263214,2018,6453000000,160000000,918000000,19857825000,79726
FTV,NYSE,Industrials,Industrial Machinery,WA,Everett,47.936523,-122.263214,2019,7320000000,149000000,725000000,21717398000,73775
GD,NYSE,Industrials,Aerospace & Defense,VA,Reston,38.947002,-77.32838,2015,31469000000,1137000000,2965000000,44916720000,61486
GD,NYSE,Industrials,Aerospace & Defense,VA,Reston,38.947002,-77.32838,2016,30561000000,977000000,2679000000,53524600000,66451
GD,NYSE,Industrials,Aerospace & Defense,VA,Reston,38.947002,-77.32838,2017,30973000000,1165000000,2912000000,62052250000,71293
GD,NYSE,Industrials,Aerospace & Defense,VA,Reston,38.947002,-77.32838,2018,36193000000,727000000,3358000000,47005790000,77151
GD,NYSE,Industrials,Aerospace & Defense,VA,Reston,38.947002,-77.32838,2019,39350000000,718000000,3484000000,51317850000,74222
GE,NYSE,Industrials,Industrial Conglomerates,MA,Boston,42.34965,-71.05051,2015,115916000000,6485000000,1678000000,299909000000,67861
GE,NYSE,Industrials,Industrial Conglomerates,MA,Boston,42.34965,-71.05051,2016,119869000000,-464000000,9769000000,277328000000,72266
GE,NYSE,Industrials,Industrial Conglomerates,MA,Boston,42.34965,-71.05051,2017,118243000000,-2611000000,-8180000000,145714000000,73227
GE,NYSE,Industrials,Industrial Conglomerates,MA,Boston,42.34965,-71.05051,2018,98440000000,93000000,-20990000000,63241799700,86345
GE,NYSE,Industrials,Industrial Conglomerates,MA,Boston,42.34965,-71.05051,2019,95055000000,726000000,416000000,97359840000,81215
GILD,NASDAQ,Health Care,Biotechnology,CA,Foster City,37.567833,-122.28318,2015,32037000000,3553000000,18108000000,153910000000,63636
GILD,NASDAQ,Health Care,Biotechnology,CA,Foster City,37.567833,-122.28318,2016,30317000000,3609000000,13501000000,97246380000,66637
GILD,NASDAQ,Health Care,Biotechnology,CA,Foster City,37.567833,-122.28318,2017,26135000000,8885000000,4628000000,94493160000,69759
GILD,NASDAQ,Health Care,Biotechnology,CA,Foster City,37.567833,-122.28318,2018,22214000000,2339000000,5455000000,81815400000,70489
GILD,NASDAQ,Health Care,Biotechnology,CA,Foster City,37.567833,-122.28318,2019,22322000000,-204000000,5386000000,82979460000,75235
GIS,NYSE,Consumer Staples,Packaged Foods & Meats,MN,Minneapolis,44.9833,-93.2667,2016,16563000000,755000000,1697000000,37803240000,70218
GIS,NYSE,Consumer Staples,Packaged Foods & Meats,MN,Minneapolis,44.9833,-93.2667,2017,15620000000,655000000,1658000000,35455420000,71920
GIS,NYSE,Consumer Staples,Packaged Foods & Meats,MN,Minneapolis,44.9833,-93.2667,2018,15740000000,57000000,2131000000,22818840000,71817
GIS,NYSE,Consumer Staples,Packaged Foods & Meats,MN,Minneapolis,44.9833,-93.2667,2019,16865000000,368000000,1753000000,32403800000,71306
GIS,NYSE,Consumer Staples,Packaged Foods & Meats,MN,Minneapolis,44.9833,-93.2667,2020,17627000000,481000000,2181000000,36246690000,0
GL,NYSE,Financials,Life & Health Insurance,TX,Mckinney,33.16899,-96.728806,2015,3766000000,250000000,516000000,7259320000,56473
GL,NYSE,Financials,Life & Health Insurance,TX,Mckinney,33.16899,-96.728806,2016,3935000000,233000000,540000000,8998720000,58146
GL,NYSE,Financials,Life & Health Insurance,TX,Mckinney,33.16899,-96.728806,2017,4156000000,-628000000,1458000000,10794490000,59295
GL,NYSE,Financials,Life & Health Insurance,TX,Mckinney,33.16899,-96.728806,2018,4304000000,162000000,702000000,8570950000,59785
GL,NYSE,Financials,Life & Health Insurance,TX,Mckinney,33.16899,-96.728806,2019,4528000000,170000000,761000000,11682750000,61874
GLW,NYSE,Information Technology,Electronic Components,NY,Corning,42.143,-77.0524,2015,9091000000,147000000,1339000000,24550040000,58005
GLW,NYSE,Information Technology,Electronic Components,NY,Corning,42.143,-77.0524,2016,9386000000,-3000000,3695000000,27764880000,61437
GLW,NYSE,Information Technology,Electronic Components,NY,Corning,42.143,-77.0524,2017,10115000000,2154000000,-497000000,28631050000,62447
GLW,NYSE,Information Technology,Electronic Components,NY,Corning,42.143,-77.0524,2018,11290000000,437000000,1066000000,28427610000,67274
GLW,NYSE,Information Technology,Electronic Components,NY,Corning,42.143,-77.0524,2019,11503000000,256000000,960000000,26169890000,68486
GM,NYSE,Consumer Discretionary,Automobile Manufacturers,MI,Detroit,42.329895,-83.04031,2015,152356000000,-1897000000,9687000000,55776400000,54203
GM,NYSE,Consumer Discretionary,Automobile Manufacturers,MI,Detroit,42.329895,-83.04031,2016,149184000000,2739000000,9428000000,54698800000,57091
GM,NYSE,Consumer Discretionary,Automobile Manufacturers,MI,Detroit,42.329895,-83.04031,2017,145588000000,11533000000,348000000,61157080000,57700
GM,NYSE,Consumer Discretionary,Automobile Manufacturers,MI,Detroit,42.329895,-83.04031,2018,147049000000,474000000,8084000000,47866950000,60449
GM,NYSE,Consumer Discretionary,Automobile Manufacturers,MI,Detroit,42.329895,-83.04031,2019,137237000000,769000000,6732000000,52667400000,57144
GOOG,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2015,73590000000,3303000000,15826000000,525904000000,63636
GOOG,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2016,89733000000,4672000000,19478000000,539502000000,66637
GOOG,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2017,111024000000,14531000000,12662000000,736666000000,69759
GOOG,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2018,136958000000,4177000000,30736000000,728034000000,70489
GOOG,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2019,161402000000,5282000000,34343000000,934577000000,75235
GOOGL,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2015,73590000000,3303000000,15826000000,539161000000,63636
GOOGL,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2016,89733000000,4672000000,19478000000,553923000000,66637
GOOGL,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2017,111024000000,14531000000,12662000000,741594000000,69759
GOOGL,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2018,136958000000,4177000000,30736000000,734607000000,70489
GOOGL,NASDAQ,Communication Services,Interactive Media & Services,CA,Mountain View,37.42353,-122.086815,2019,161402000000,5282000000,34343000000,936234000000,75235
GPC,NYSE,Consumer Discretionary,Specialty Stores,GA,Atlanta,33.7485,-84.3915,2015,15280000000,418000000,706000000,13055280000,50768
GPC,NYSE,Consumer Discretionary,Specialty Stores,GA,Atlanta,33.7485,-84.3915,2016,15340000000,387000000,687000000,14331000000,53527
GPC,NYSE,Consumer Discretionary,Specialty Stores,GA,Atlanta,33.7485,-84.3915,2017,16309000000,393000000,617000000,14061480000,57016
GPC,NYSE,Consumer Discretionary,Specialty Stores,GA,Atlanta,33.7485,-84.3915,2018,18735000000,265000000,810000000,14114940000,55821
GPC,NYSE,Consumer Discretionary,Specialty Stores,GA,Atlanta,33.7485,-84.3915,2019,19392000000,209000000,621000000,15509580000,58700
GPN,NYSE,Information Technology,Data Processing & Outsourced Services,GA,Atlanta,33.849625,-84.361305,2015,2774000000,108000000,278000000,8708850000,50768
GPN,NYSE,Information Technology,Data Processing & Outsourced Services,GA,Atlanta,33.849625,-84.361305,2016,3371000000,36000000,202000000,10203270000,53527
GPN,NYSE,Information Technology,Data Processing & Outsourced Services,GA,Atlanta,33.849625,-84.361305,2017,3975000000,-101000000,468000000,15637440000,57016
GPN,NYSE,Information Technology,Data Processing & Outsourced Services,GA,Atlanta,33.849625,-84.361305,2018,3366000000,77000000,452000000,16397670000,55821
GPN,NYSE,Information Technology,Data Processing & Outsourced Services,GA,Atlanta,33.849625,-84.361305,2019,4912000000,62000000,431000000,36329440000,58700
GS,NYSE,Financials,Investment Banking & Brokerage,NY,New York,40.713886,-74.0139,2015,8452000000,2695000000,6083000000,82725570000,58005
GS,NYSE,Financials,Investment Banking & Brokerage,NY,New York,40.713886,-74.0139,2016,9691000000,2906000000,7398000000,104161000000,61437
GS,NYSE,Financials,Investment Banking & Brokerage,NY,New York,40.713886,-74.0139,2017,13113000000,6846000000,4286000000,104197000000,62447
GS,NYSE,Financials,Investment Banking & Brokerage,NY,New York,40.713886,-74.0139,2018,19679000000,2022000000,10459000000,65149500000,67274
GS,NYSE,Financials,Investment Banking & Brokerage,NY,New York,40.713886,-74.0139,2019,21738000000,2117000000,8466000000,86453680000,68486
GWW,NYSE,Industrials,Industrial Machinery,IL,Lake Forest,42.2347,-87.8508,2015,9973000000,466000000,761000000,13370940000,60413
GWW,NYSE,Industrials,Industrial Machinery,IL,Lake Forest,42.2347,-87.8508,2016,10137000000,386000000,601000000,14167250000,61386
GWW,NYSE,Industrials,Industrial Machinery,IL,Lake Forest,42.2347,-87.8508,2017,10425000000,313000000,581000000,13702500000,64609
GWW,NYSE,Industrials,Industrial Machinery,IL,Lake Forest,42.2347,-87.8508,2018,11221000000,258000000,776000000,16094520000,70145
GWW,NYSE,Industrials,Industrial Machinery,IL,Lake Forest,42.2347,-87.8508,2019,11486000000,314000000,849000000,18618600000,65886
HAL,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.7628,-95.3831,2015,23633000000,-274000000,-666000000,29036120000,56473
HAL,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.7628,-95.3831,2016,15887000000,-1858000000,-5761000000,46571490000,58146
HAL,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.7628,-95.3831,2017,20620000000,1131000000,-444000000,42516900000,59295
HAL,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.7628,-95.3831,2018,23995000000,157000000,1656000000,23310660000,59785
HAL,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.7628,-95.3831,2019,22408000000,7000000,-1131000000,21411250000,61874
HAS,NASDAQ,Consumer Discretionary,Leisure Products,RI,Pawtucket,41.882977,-71.35419,2015,4457000000,157000000,452000000,8554720000,55701
HAS,NASDAQ,Consumer Discretionary,Leisure Products,RI,Pawtucket,41.882977,-71.35419,2016,5012000000,159000000,551000000,9879330000,61528
HAS,NASDAQ,Consumer Discretionary,Leisure Products,RI,Pawtucket,41.882977,-71.35419,2017,5204000000,390000000,397000000,11543030000,66390
HAS,NASDAQ,Consumer Discretionary,Leisure Products,RI,Pawtucket,41.882977,-71.35419,2018,4576000000,50000000,220000000,10318750000,62266
HAS,NASDAQ,Consumer Discretionary,Leisure Products,RI,Pawtucket,41.882977,-71.35419,2019,4715000000,74000000,520000000,13518080000,67167
HBAN,NASDAQ,Financials,Regional Banks,OH,Columbus,39.9833,-82.9833,2015,2115000000,221000000,693000000,9036020000,53301
HBAN,NASDAQ,Financials,Regional Banks,OH,Columbus,39.9833,-82.9833,2016,2632000000,208000000,712000000,12149180000,53985
HBAN,NASDAQ,Financials,Regional Banks,OH,Columbus,39.9833,-82.9833,2017,3433000000,208000000,1186000000,16540160000,59768
HBAN,NASDAQ,Financials,Regional Banks,OH,Columbus,39.9833,-82.9833,2018,3949000000,235000000,1393000000,13183520000,61633
HBAN,NASDAQ,Financials,Regional Banks,OH,Columbus,39.9833,-82.9833,2019,4201000000,248000000,1411000000,15924480000,56602
HBI,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NC,Winston-Salem,36.18729,-80.26774,2015,5732000000,45000000,429000000,11889720000,50797
HBI,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NC,Winston-Salem,36.18729,-80.26774,2016,6028000000,34000000,537000000,8304450000,53764
HBI,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NC,Winston-Salem,36.18729,-80.26774,2017,6471000000,473000000,64000000,7715790000,50343
HBI,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NC,Winston-Salem,36.18729,-80.26774,2018,6804000000,104000000,540000000,4573450000,53369
HBI,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NC,Winston-Salem,36.18729,-80.26774,2019,6967000000,79000000,601000000,5435100000,54602
HCA,NYSE,Health Care,Health Care Facilities,TN,Nashville,36.1667,-86.7833,2015,39678000000,1261000000,2129000000,28878010000,47330
HCA,NYSE,Health Care,Health Care Facilities,TN,Nashville,36.1667,-86.7833,2016,41490000000,1378000000,2890000000,29311920000,51344
HCA,NYSE,Health Care,Health Care Facilities,TN,Nashville,36.1667,-86.7833,2017,43614000000,1638000000,2216000000,32676480000,55240
HCA,NYSE,Health Care,Health Care Facilities,TN,Nashville,36.1667,-86.7833,2018,46677000000,946000000,3787000000,44179750000,56060
HCA,NYSE,Health Care,Health Care Facilities,TN,Nashville,36.1667,-86.7833,2019,51336000000,1099000000,3505000000,51437880000,53320
HD,NYSE,Consumer Discretionary,Home Improvement Retail,GA,Atlanta,33.862007,-84.483215,2016,88519000000,4012000000,7009000000,172025000000,53527
HD,NYSE,Consumer Discretionary,Home Improvement Retail,GA,Atlanta,33.862007,-84.483215,2017,94595000000,4534000000,7957000000,233880000000,57016
HD,NYSE,Consumer Discretionary,Home Improvement Retail,GA,Atlanta,33.862007,-84.483215,2018,100904000000,5068000000,8630000000,203435000000,55821
HD,NYSE,Consumer Discretionary,Home Improvement Retail,GA,Atlanta,33.862007,-84.483215,2019,108203000000,3435000000,11121000000,249608000000,58700
HD,NYSE,Consumer Discretionary,Home Improvement Retail,GA,Atlanta,33.862007,-84.483215,2020,110225000000,3473000000,11242000000,297199000000,0
HES,NYSE,Energy,Integrated Oil & Gas,NY,New York,40.75756,-73.98214,2015,6510000000,-1299000000,-3008000000,13768320000,58005
HES,NYSE,Energy,Integrated Oil & Gas,NY,New York,40.75756,-73.98214,2016,4762000000,2222000000,-6132000000,19309900000,61437
